#{"t_start": 1756398273.156778, "env_id": "ALE/MarioBros-v5"}
r,l,t
4000.0,5174,82856.858081
2400.0,8556,86674.43725
3200.0,6184,86735.749306
3200.0,6240,86797.200026
1600.0,4170,86837.449209
4000.0,7760,86914.741791
2400.0,8848,87005.954985
3200.0,7033,87073.611094
800.0,5248,87122.710932
2400.0,6466,87184.055398
3200.0,8426,87264.801107
3200.0,6270,87324.902178
4000.0,6998,88860.500145
4000.0,3216,88907.345641
3200.0,6193,88981.611998
4000.0,9301,89070.586579
3200.0,7179,89146.057694
3200.0,5542,89195.695235
800.0,3628,89224.599054
4000.0,5522,89264.866167
3200.0,4663,89298.670006
2400.0,4467,89345.810777
3200.0,5249,89399.713309
3200.0,3525,89432.278861
2400.0,5679,89490.099976
1600.0,6522,89554.122608
3200.0,3955,89600.196718
2400.0,5258,89654.610606
2400.0,11377,89763.637862
3200.0,7582,89830.77981
2400.0,3107,89869.844392
4000.0,8883,89953.296813
3200.0,8894,90034.72664
3200.0,5376,90093.803453
2400.0,4376,90130.05403
4000.0,9769,90203.764876
2400.0,4506,90238.271865
2400.0,5755,90288.777563
3200.0,5616,90332.043302
3200.0,3995,90362.089762
3200.0,11059,90455.15348
4000.0,4217,90492.158609
2400.0,2860,90517.206653
2400.0,4145,90550.58511
2400.0,9733,90620.52132
4000.0,8594,90683.343268
4000.0,3834,90710.286266
3200.0,3452,90737.232151
4000.0,5680,90777.663606
2400.0,5288,90814.229964
3200.0,4744,90845.824231
3200.0,5177,90881.36816
4800.0,2511,90898.199044
2400.0,4432,90930.817454
2400.0,5633,90978.837131
4000.0,8749,91038.781282
3200.0,4824,91071.824541
2400.0,2309,91100.190502
4000.0,7089,91153.065089
4800.0,8578,91221.685767
3200.0,3173,91242.883557
4000.0,3923,91269.09243
3200.0,9904,91335.396223
3200.0,9123,91395.495705
3200.0,4692,91426.890637
3200.0,3460,91449.431538
2400.0,5277,91484.571106
5600.0,4997,91517.687078
3200.0,5185,91551.927548
4000.0,5750,91589.911584
4000.0,4256,91617.697944
3200.0,2385,91633.034664
2400.0,1679,91643.773483
5600.0,5121,91677.340403
2400.0,10153,91759.618257
3200.0,8890,91818.421225
4800.0,4753,91851.315129
4000.0,5065,91888.212504
4800.0,2694,91907.961191
3200.0,3361,91932.507854
3200.0,2740,91950.441854
3200.0,4166,91978.230868
3200.0,2812,91996.384435
4000.0,2227,92011.096555
3200.0,5529,92048.126879
4000.0,4032,92076.679728
2400.0,5049,92111.633488
4000.0,2821,92130.027303
3200.0,1834,92141.805391
3200.0,2824,92160.319707
3200.0,2814,92178.958338
4000.0,5973,92218.501462
4000.0,4445,92247.966974
4000.0,5638,92284.99159
3200.0,3092,92304.930843
4000.0,4988,92337.553029
4000.0,3527,92360.575079
3200.0,2181,92374.521536
3200.0,8440,92435.996352
4800.0,2644,92456.680966
3200.0,3382,92480.6714
3200.0,2704,92499.006257
3200.0,3778,92523.617352
4000.0,5969,92563.607951
3200.0,2755,92581.528809
4000.0,4599,92611.679542
3200.0,4256,92639.514184
4000.0,6823,92694.358814
2400.0,4058,92725.535424
4000.0,1630,92742.79026
2400.0,3396,92774.401141
4000.0,5705,92818.049539
3200.0,3440,92840.797566
3200.0,3067,92861.54024
1600.0,4001,92888.269503
3200.0,6973,92934.703681
4000.0,3901,92960.504451
2400.0,4742,92992.12703
4000.0,5561,93029.309087
3200.0,2616,93046.609051
4000.0,4576,93076.924735
4000.0,5012,93112.436455
4800.0,3146,93134.196147
4000.0,3091,93156.219241
3200.0,2259,93171.194468
3200.0,4906,93205.235842
3200.0,3385,93241.634791
4000.0,4382,93286.745959
4000.0,3065,93318.160369
1600.0,3244,93342.497705
4000.0,6251,93393.422491
4000.0,6942,93440.180518
4000.0,5780,93478.725185
4000.0,3692,93507.84647
4000.0,5973,93552.517699
4000.0,3048,93572.72547
4000.0,5400,93610.830701
3200.0,4940,93644.032852
2400.0,3984,93670.790348
2400.0,4401,93700.751428
3200.0,5185,93735.585134
1600.0,3926,93761.711525
4000.0,3283,93783.912204
3200.0,4045,93811.867353
0.0,1530,93824.018788
2400.0,3798,93850.209908
4000.0,6229,93893.077833
1600.0,2462,93911.740703
0.0,1716,93926.008423
3200.0,3764,93956.940842
3200.0,5740,94023.81166
3200.0,5390,94069.859666
3200.0,6196,94132.065419
3200.0,4566,94180.93055
4000.0,4001,94223.996214
2400.0,6260,94281.748891
2400.0,2812,94305.005523
5600.0,4401,94344.268617
3200.0,8290,94405.20517
3200.0,3368,94429.233493
3200.0,4724,94462.49005
2400.0,3778,94491.133672
2400.0,2571,94509.134878
3200.0,4822,94545.523833
4000.0,1739,94557.706399
4000.0,4629,94600.094899
4000.0,3017,94622.755413
2400.0,3662,94652.425924
3200.0,2308,94672.467175
4000.0,5506,94722.479035
2400.0,2961,94746.382686
0.0,912,94753.461771
4000.0,4627,94786.385375
3200.0,4647,94823.357803
2400.0,3595,94858.317916
3200.0,2126,94878.357521
4000.0,4987,94919.794036
3200.0,3852,94957.320531
4000.0,5728,95014.574767
4000.0,3834,95042.501907
2400.0,9372,95119.016794
3200.0,4148,95152.740925
4000.0,4436,95187.425502
2400.0,2794,95211.874346
4000.0,2786,95234.344365
1600.0,1944,95252.978303
2400.0,5406,95306.925356
4000.0,4609,95341.506826
4000.0,6046,95388.720686
4800.0,2505,95410.06278
3200.0,3603,95446.330391
3200.0,3314,95482.364082
3200.0,2493,95501.350112
3200.0,3775,95535.15945
3200.0,4279,95586.077144
2400.0,6418,95644.089584
4000.0,4677,95684.68444
4000.0,7013,95744.728388
3200.0,4726,95786.799351
4800.0,3153,95814.842846
4000.0,4093,95850.758651
3200.0,1605,95863.754965
3200.0,6116,95916.197162
3200.0,7321,95983.540394
1600.0,4051,96015.419049
3200.0,3767,96048.416927
4800.0,4015,96084.624953
3200.0,5041,96142.538299
4000.0,4737,96190.75716
4000.0,3448,96217.236371
3200.0,3746,96251.017648
4000.0,5667,96308.168976
4000.0,2470,96331.657616
3200.0,4745,96374.815499
4000.0,3418,96403.713308
3200.0,4812,96447.801973
3200.0,3434,96484.443196
4000.0,3241,96514.963528
4000.0,3719,96554.479699
4000.0,4255,96586.922848
3200.0,3302,96610.360162
2400.0,3038,96631.375715
3200.0,1975,96645.211854
3200.0,4565,96677.319055
3200.0,3962,96705.101781
4000.0,2031,96719.085453
4000.0,4737,96752.204153
4800.0,3225,96774.569674
4000.0,2791,96793.898082
4000.0,3526,96818.321197
3200.0,2404,96834.898646
4000.0,2539,96852.423766
4000.0,5720,96892.478461
4000.0,2292,96908.467631
3200.0,3195,96930.7158
3200.0,1835,96943.16393
3200.0,2294,96958.850172
3200.0,4403,96989.86074
4000.0,5338,97027.110523
3200.0,3062,97048.225613
4000.0,2536,97065.793936
3200.0,1793,97078.022182
4000.0,2595,97096.270256
5600.0,4887,97146.775327
4000.0,3068,97168.448589
4000.0,5835,97209.283388
4000.0,2703,97228.400087
4000.0,2572,97246.181934
2400.0,3717,97272.054739
3200.0,2200,97287.376502
4000.0,4448,97318.224727
4000.0,4217,97347.716629
4000.0,3634,97372.929143
4000.0,3885,97399.920694
4000.0,3092,97421.372205
4000.0,2677,97439.675697
3200.0,2435,97456.411897
3200.0,3073,97477.667921
4000.0,2296,97493.308776
5600.0,6669,97540.251713
4000.0,3840,97567.427156
4000.0,5074,97605.058749
3200.0,2342,97623.609529
3200.0,2993,97647.869103
4000.0,2203,97665.503224
3200.0,4494,97703.199613
4000.0,3133,97729.274551
1600.0,3148,97757.459634
4000.0,3605,97789.44609
3200.0,4474,97831.848755
2400.0,6225,97885.160661
4000.0,3445,97915.632795
4000.0,5114,97960.078697
4000.0,3666,97993.179884
4000.0,3159,98019.911176
4000.0,3458,98047.64169
4000.0,5717,98098.837563
4000.0,4958,98162.743182
3200.0,2000,98182.013247
4000.0,2581,98205.94826
4000.0,2754,98224.294602
4000.0,3638,98248.819364
3200.0,4017,98275.862128
4000.0,2238,98290.749915
3200.0,3079,98311.406138
4000.0,4874,98343.803218
4800.0,2241,98358.759847
3200.0,3877,98384.590182
4000.0,7818,98437.310003
4000.0,3471,98460.177862
3200.0,4254,98488.442876
4000.0,2897,98507.605013
4000.0,3275,98531.71529
3200.0,1809,98546.506756
5600.0,5703,98588.366769
4000.0,4003,98618.324887
3200.0,5245,98656.431624
1600.0,4181,98686.735538
4000.0,2458,98704.600219
4000.0,3891,98734.537216
4000.0,3771,98770.320167
4000.0,3303,98795.439644
3200.0,4403,98827.962822
4000.0,5863,98874.164211
4000.0,4637,98908.691055
3200.0,2707,98928.289812
4000.0,6091,98973.571587
4000.0,3433,98998.574288
3200.0,6113,99045.356654
3200.0,3085,99069.669532
4800.0,3114,99095.876134
4000.0,3399,99120.943273
4000.0,2754,99141.636014
4000.0,2329,99158.412459
4000.0,6653,99210.070547
4000.0,4075,99240.188635
4000.0,1913,99254.135387
4000.0,2781,99275.414967
4000.0,2675,99298.636828
4000.0,3420,99326.595247
4000.0,3638,99351.191209
4000.0,3119,99375.552154
4000.0,3469,99401.365293
4000.0,4356,99433.211697
4000.0,2628,99452.351247
4000.0,2587,99474.3098
3200.0,4560,99512.589583
4000.0,2938,99533.868456
4000.0,6533,99593.67959
3200.0,5400,99646.60627
4000.0,3567,99676.873796
3200.0,3977,99710.896914
4000.0,3159,99745.307403
4000.0,5161,99786.191215
4000.0,4893,99822.464012
3200.0,3672,99859.67864
4800.0,2100,99889.443365
1600.0,2761,99914.007121
4000.0,4216,99949.961075
2400.0,4922,99986.613504
2400.0,2033,100001.061727
4000.0,2199,100016.736096
2400.0,4048,100056.584136
4000.0,3534,100103.553041
3200.0,4940,100149.630751
3200.0,4851,100192.520579
3200.0,3651,100221.336107
3200.0,4169,100256.816961
4000.0,4432,100294.780488
4800.0,1711,100307.340521
4000.0,5252,100364.694389
4000.0,5011,100406.673904
4000.0,3081,100439.309245
4000.0,2863,100463.807528
2400.0,4773,100501.757769
4000.0,3629,100529.870047
4000.0,2731,100551.2933
3200.0,3921,100583.382765
3200.0,3253,100615.737377
2400.0,3060,100646.141485
4000.0,4127,100686.176654
4000.0,2530,100705.397375
4000.0,3002,100727.290466
4000.0,2186,100742.902106
3200.0,2261,100759.285754
4000.0,3432,100784.036501
3200.0,3578,100810.321727
3200.0,1716,100822.375132
4000.0,4378,100854.061943
800.0,1864,100867.104525
3200.0,2098,100882.469726
4000.0,4658,100916.748491
4000.0,3524,100947.301395
4000.0,3305,100983.307637
4000.0,5960,101047.469189
4000.0,2596,101080.050146
4000.0,2845,101103.290109
4000.0,3870,101134.086859
2400.0,3164,101169.617874
4000.0,3866,101207.181596
4000.0,3187,101233.939858
4000.0,1823,101249.036409
4000.0,3191,101277.285041
4000.0,1552,101290.759147
4000.0,1580,101303.266854
4000.0,2411,101325.030215
0.0,1347,101335.451296
2400.0,3163,101371.261661
3200.0,4256,101421.826071
1600.0,2059,101440.54978
4000.0,2676,101466.628169
4000.0,2776,101490.355083
1600.0,1729,101505.177762
0.0,2354,101523.338961
4000.0,2442,101541.72481
4000.0,2118,101561.080867
4000.0,1994,101576.486841
4000.0,1480,101586.505302
4000.0,1876,101599.718954
4000.0,1935,101612.992212
1600.0,3377,101635.939422
1600.0,1689,101648.035906
4000.0,3040,101669.242184
4000.0,1896,101682.495537
4000.0,2028,101696.280249
4000.0,2055,101709.892806
4000.0,1832,101722.040836
3200.0,2852,101740.995889
4000.0,2857,101759.725504
4000.0,1870,101771.875092
2400.0,1737,101783.813783
4000.0,2827,101803.00088
4000.0,2813,101821.841449
4000.0,3323,101843.798221
4000.0,1952,101856.601716
4000.0,2091,101870.529626
3200.0,2940,101890.837874
4000.0,3721,101916.507328
4000.0,2058,101930.145535
4000.0,2778,101948.60352
4000.0,2639,101965.952034
4000.0,2646,101983.210985
4000.0,2613,102000.183657
3200.0,3081,102020.482657
4000.0,1994,102033.426224
4000.0,3511,102056.507574
4000.0,1956,102069.063029
4000.0,2432,102084.875836
3200.0,4037,102111.406105
3200.0,2617,102128.530841
2400.0,2690,102146.123121
4000.0,2366,102161.718794
4000.0,3435,102184.297809
4000.0,1890,102196.485444
3200.0,1781,102207.993173
4000.0,2865,102226.531211
5600.0,2531,102242.762114
3200.0,2430,102258.723589
4000.0,2650,102276.024241
4000.0,2541,102292.512294
4000.0,2804,102310.635394
4000.0,1879,102322.846567
4000.0,2951,102341.926846
4000.0,2181,102355.989691
4000.0,2668,102373.316083
4000.0,2459,102389.355966
4000.0,2163,102403.26555
3200.0,2504,102419.296842
2400.0,1491,102428.87483
1600.0,1814,102440.515853
4000.0,2533,102457.172823
3200.0,2559,102473.726766
4000.0,2407,102489.668395
4000.0,2904,102509.034254
4000.0,3841,102534.423623
4000.0,2100,102548.094859
3200.0,4805,102579.780065
4000.0,2380,102595.22065
2400.0,2406,102610.841708
2400.0,2809,102629.231956
4000.0,2208,102643.471601
5600.0,3041,102663.109696
4000.0,2201,102677.399234
3200.0,3092,102697.559326
4000.0,1556,102707.657807
4000.0,2185,102721.77695
3200.0,1428,102730.731985
4000.0,1896,102743.000137
4000.0,2679,102760.570951
3200.0,3254,102783.619271
4000.0,2954,102803.138637
3200.0,3728,102827.610918
4000.0,2397,102843.331412
4000.0,2168,102857.705322
4000.0,1975,102870.620649
3200.0,2030,102883.873648
2400.0,4967,102916.580577
4000.0,2177,102930.712708
4000.0,2775,102948.641666
4000.0,2203,102962.860408
4000.0,2171,102976.974754
4000.0,3301,102998.759862
4000.0,3495,103021.665171
4000.0,2088,103035.446479
4000.0,2202,103049.801011
4000.0,2035,103063.04167
4000.0,2418,103078.73521
4000.0,1864,103090.894893
4000.0,3051,103110.867006
4000.0,2868,103129.566155
4000.0,2658,103146.837882
3200.0,5398,103182.702272
3200.0,2726,103200.660806
2400.0,3475,103223.566855
2400.0,2707,103241.249104
3200.0,4142,103269.120502
4000.0,2190,103285.26608
4000.0,1910,103300.405447
4000.0,3121,103321.795144
4000.0,3635,103345.518831
4000.0,2635,103362.685933
4000.0,2937,103384.976153
4000.0,4369,103413.510164
4000.0,1707,103424.396399
4000.0,2562,103440.893173
4000.0,3006,103460.352092
3200.0,7323,103508.493666
4000.0,2442,103524.31904
4000.0,3125,103544.738
3200.0,2449,103560.377414
3200.0,2715,103578.139678
4000.0,1922,103590.494787
4000.0,3088,103610.649701
4000.0,2366,103625.837751
4000.0,2143,103639.657698
4000.0,1803,103651.286201
4000.0,3096,103672.884816
4800.0,2139,103686.686481
3200.0,2716,103704.348986
4000.0,1859,103716.307862
4000.0,2045,103729.384998
4000.0,2869,103748.193681
4000.0,3409,103770.372581
3200.0,2136,103784.182158
3200.0,1803,103795.638347
4000.0,2289,103810.317397
4000.0,2688,103827.84199
4000.0,3010,103847.84438
4000.0,2207,103862.122471
4000.0,3386,103884.090482
0.0,847,103889.260427
4000.0,2848,103907.671956
3200.0,2026,103920.637439
2400.0,2222,103935.078747
4000.0,2169,103949.00379
4000.0,2356,103964.219534
4000.0,1626,103974.512976
4000.0,3129,103994.993114
4000.0,1898,104007.01984
4000.0,2323,104021.889094
3200.0,2761,104039.90468
4000.0,2632,104056.872706
4000.0,2769,104074.934171
4000.0,1639,104085.424734
4000.0,1656,104095.873065
4000.0,2748,104113.63268
3200.0,2478,104129.740362
4000.0,2756,104147.538152
4000.0,2093,104160.913442
4000.0,2268,104175.700441
2400.0,2018,104188.71442
4000.0,1867,104200.734495
4000.0,2194,104214.886887
4800.0,2985,104234.347352
4000.0,2685,104251.734448
4000.0,3315,104273.43814
4000.0,2616,104290.338568
4000.0,2439,104306.089022
4000.0,2453,104321.941804
4000.0,1839,104333.863922
4000.0,4139,104361.068272
4000.0,3672,104384.909807
4000.0,2134,104398.495315
4000.0,3124,104418.73479
4000.0,3049,104438.520949
4000.0,2629,104455.577853
4000.0,2234,104469.927378
3200.0,2735,104490.377846
4000.0,2162,104510.683335
3200.0,3979,104545.290886
4000.0,1700,104557.724509
4000.0,3253,104581.579236
1600.0,2470,104599.592715
4000.0,1993,104614.555203
4000.0,2523,104634.852273
4000.0,2128,104652.781513
4000.0,2582,104672.30313
4000.0,2144,104688.723228
4000.0,2089,104706.002295
3200.0,1501,104718.864025
3200.0,3593,104747.638421
4000.0,2396,104768.785666
4000.0,1646,104788.775512
4000.0,3728,104823.992967
4000.0,2136,104842.440621
2400.0,3264,104869.443541
4000.0,3360,104898.44244
4000.0,2723,104921.084392
5600.0,2666,104940.734099
4800.0,2114,104958.546727
4000.0,2406,104982.024789
4000.0,2274,105008.409014
4000.0,2097,105028.892544
4000.0,1961,105046.021619
4000.0,2153,105065.015652
6400.0,2528,105094.026114
4000.0,2986,105122.06029
4000.0,3442,105147.435527
4000.0,2676,105165.225132
4000.0,2360,105182.434664
4000.0,1784,105195.142247
4000.0,2785,105218.972605
4000.0,2530,105235.688524
2400.0,2164,105250.092995
4000.0,3153,105270.805785
4000.0,2180,105284.838765
3200.0,2490,105303.749471
2400.0,2799,105326.637979
4000.0,2345,105342.723574
2400.0,2428,105359.51027
4000.0,1875,105372.490351
4000.0,4750,105404.642385
3200.0,2832,105422.966824
4000.0,3563,105446.322163
4000.0,2384,105461.693575
3200.0,2430,105480.082991
4000.0,1880,105497.866288
4000.0,2418,105524.297034
4000.0,2571,105546.60996
4000.0,1424,105557.907766
3200.0,2873,105579.801527
4000.0,2175,105599.412618
4000.0,1869,105613.34076
4000.0,1664,105624.536534
1600.0,1282,105633.003297
5600.0,3053,105665.245009
4000.0,1714,105679.984792
4000.0,2057,105695.738229
4000.0,1414,105705.33038
4000.0,1862,105718.353787
4000.0,2187,105732.997512
4000.0,2598,105750.851291
3200.0,3136,105772.845129
4000.0,2949,105792.123787
4000.0,3336,105814.214114
4000.0,1980,105827.323929
4000.0,1595,105838.705307
4000.0,1902,105850.828919
4000.0,2357,105866.350409
3200.0,2443,105883.308268
4000.0,2623,105902.482389
3200.0,3250,105924.495247
4000.0,2293,105950.235444
4000.0,2260,105971.417064
4000.0,2282,105996.519985
4000.0,3090,106022.993545
4000.0,3224,106050.438722
0.0,703,106056.199334
3200.0,2284,106077.785487
0.0,839,106084.938641
3200.0,2295,106105.115739
4000.0,3531,106136.132409
4000.0,2010,106154.31849
4000.0,2313,106173.065047
3200.0,2936,106196.225682
4000.0,2284,106214.876447
4000.0,1560,106228.652771
4000.0,2782,106250.198858
3200.0,2008,106266.81107
4000.0,1696,106280.425199
800.0,1578,106298.075712
3200.0,1554,106311.370795
3200.0,2598,106334.829546
4000.0,1835,106348.011638
4000.0,1690,106363.79127
4000.0,1851,106381.565568
4000.0,3008,106404.159913
2400.0,2091,106418.23827
800.0,1229,106426.204434
4000.0,2673,106444.876249
4000.0,1951,106458.170169
4000.0,3022,106484.788447
4000.0,2163,106508.877779
4000.0,3215,106535.632099
800.0,1765,106547.546009
4000.0,2551,106564.493105
1600.0,2493,106580.853761
4000.0,1646,106591.556531
4000.0,2134,106605.841683
4000.0,3381,106628.052452
4000.0,2198,106642.196635
3200.0,3651,106666.170514
4000.0,4557,106696.369111
2400.0,1716,106707.433098
4000.0,2871,106726.2149
2400.0,4140,106753.56506
4000.0,2292,106768.398535
2400.0,2475,106784.492819
2400.0,4258,106812.468991
4000.0,2759,106830.606522
4000.0,2211,106844.822771
4000.0,2636,106862.076376
4000.0,2780,106880.667572
4000.0,2402,106897.623364
4000.0,2878,106916.348035
4000.0,2106,106929.962669
2400.0,3625,106953.653689
4000.0,2376,106968.944075
3200.0,3196,106989.753086
1600.0,2805,107007.97284
4000.0,1790,107019.62606
4000.0,3571,107042.742998
2400.0,2457,107058.572845
4000.0,2359,107073.884833
2400.0,3068,107093.834282
4000.0,2012,107106.884409
4000.0,2375,107122.29944
4000.0,3883,107148.009697
4000.0,2776,107166.078019
4000.0,2225,107180.686544
5600.0,2530,107197.227982
3200.0,1990,107209.912958
4000.0,2366,107225.837152
3200.0,3279,107247.317387
4000.0,1879,107259.459137
4000.0,3426,107281.942652
2400.0,5260,107316.18285
3200.0,2187,107330.287785
4000.0,3425,107352.51225
3200.0,2617,107369.64411
3200.0,4681,107400.605667
4000.0,2070,107414.089199
2400.0,3076,107435.094021
1600.0,2429,107451.051381
4000.0,2159,107465.113461
4000.0,2134,107479.206491
4000.0,2208,107493.489748
4000.0,1946,107505.796093
4000.0,2644,107522.927799
1600.0,2410,107538.318671
1600.0,3275,107559.687736
2400.0,2839,107577.93302
4000.0,3850,107603.154185
3200.0,2590,107620.010295
3200.0,3303,107641.527569
4000.0,2194,107655.644438
4000.0,1793,107667.145248
4000.0,2852,107685.73185
4000.0,4744,107716.933571
4000.0,2735,107735.796145
4000.0,2716,107753.421739
4000.0,2841,107772.15505
4000.0,2358,107787.58935
4000.0,1795,107799.147731
4000.0,3025,107819.036889
4000.0,2234,107833.532735
4000.0,2196,107847.667711
4000.0,3513,107870.605895
4000.0,2515,107887.633612
4000.0,2161,107901.596975
4000.0,2361,107916.99828
4000.0,1871,107929.067513
4000.0,2362,107944.587963
4000.0,3171,107965.344105
4000.0,2056,107978.580205
4000.0,1858,107990.42471
4000.0,2060,108003.68902
3200.0,4812,108035.387791
4000.0,1882,108047.28046
4000.0,3267,108068.678325
4000.0,2727,108086.397071
4000.0,4104,108113.303932
4000.0,2550,108129.581271
4000.0,3996,108155.894485
1600.0,1091,108162.981645
4000.0,1985,108175.837704
4800.0,2139,108189.622071
5600.0,2160,108203.641558
4000.0,2932,108222.990075
4000.0,1857,108234.913742
3200.0,1838,108246.726335
4000.0,1930,108259.218639
2400.0,3923,108284.768386
4000.0,2737,108302.557713
4000.0,2685,108320.059683
1600.0,2216,108334.978665
1600.0,2323,108350.276102
4000.0,2651,108367.465235
3200.0,2284,108381.929982
4000.0,2880,108400.536948
4000.0,2392,108415.844146
4000.0,1868,108427.906588
4000.0,1839,108439.642733
4000.0,2058,108452.842095
4000.0,2501,108468.796082
4000.0,3170,108489.505045
4000.0,3806,108514.28903
3200.0,5817,108552.261628
3200.0,3110,108572.506732
3200.0,3113,108592.500479
4000.0,1950,108605.090128
4000.0,2217,108619.287281
3200.0,4434,108648.235712
2400.0,2683,108665.499425
4000.0,2124,108679.155971
2400.0,7753,108729.918928
4000.0,3845,108755.10931
4000.0,2689,108772.460666
3200.0,2690,108789.713558
3200.0,3398,108811.698364
4000.0,1850,108823.665018
4000.0,3004,108843.190075
3200.0,3196,108863.950505
4000.0,2147,108877.774082
4000.0,1875,108889.761335
5600.0,1705,108900.687801
4000.0,2378,108915.984734
4000.0,3695,108940.005909
4000.0,5286,108974.553569
4000.0,3583,108997.888302
2400.0,2818,109016.113374
3200.0,2939,109035.005996
3200.0,4773,109066.141986
4800.0,2192,109081.593354
2400.0,1731,109092.60536
5600.0,3772,109117.1864
4000.0,2241,109131.589287
3200.0,2310,109146.462457
4000.0,4027,109172.772339
4000.0,2348,109187.834863
4000.0,3412,109209.952955
3200.0,2740,109227.717977
4800.0,2159,109241.847193
4000.0,3092,109261.819466
0.0,749,109266.225842
3200.0,1550,109276.169768
2400.0,7542,109325.710322
1600.0,1645,109336.107567
4000.0,2068,109349.497694
2400.0,2739,109367.118128
4000.0,2903,109385.940846
4000.0,2331,109400.858358
4000.0,3535,109423.894601
4000.0,2774,109441.703844
4000.0,2369,109456.883416
4000.0,1840,109468.729529
4000.0,1742,109479.766694
4000.0,3296,109501.103091
3200.0,3923,109526.602858
3200.0,5259,109561.061449
3200.0,4034,109587.147413
4000.0,1997,109599.880804
3200.0,3101,109619.822076
4000.0,2442,109635.562797
3200.0,2411,109651.172694
2400.0,1983,109663.901989
4000.0,2822,109682.092817
3200.0,7700,109732.363055
5600.0,3750,109756.716269
4000.0,3766,109781.212405
2400.0,4189,109808.796514
4000.0,3305,109830.182026
4000.0,3543,109853.020178
4000.0,2766,109870.851246
3200.0,2090,109884.127463
4000.0,2797,109902.188556
4000.0,3175,109922.674944
4000.0,1582,109932.587987
800.0,1708,109943.481543
3200.0,3500,109966.050862
4000.0,3987,109992.015705
4000.0,2228,110006.281215
4000.0,3177,110026.7606
4000.0,2066,110039.891478
4000.0,2134,110053.656356
4000.0,2181,110067.559777
4000.0,3201,110088.431572
3200.0,7559,110139.172468
4000.0,1873,110151.460602
4000.0,1873,110163.973344
4000.0,2206,110179.221679
1600.0,1130,110186.348965
4000.0,1683,110197.295232
3200.0,2979,110216.558337
4000.0,2810,110234.763756
4000.0,1590,110244.789477
2400.0,3070,110264.611108
4000.0,3204,110285.257209
4000.0,1641,110295.778139
4000.0,3465,110318.173015
4000.0,1592,110328.247117
4000.0,4843,110359.873675
4000.0,3522,110382.692423
4000.0,3970,110408.361907
4000.0,2851,110426.865478
4800.0,3943,110452.520801
3200.0,4951,110484.944431
4000.0,1996,110499.142843
4000.0,3834,110524.054853
4000.0,4596,110554.143039
3200.0,2949,110573.207417
4000.0,4320,110601.402564
3200.0,5286,110636.054276
4000.0,1983,110648.679259
4000.0,3064,110668.493902
4000.0,3018,110688.019775
4000.0,2752,110705.757983
3200.0,3609,110729.12678
4000.0,2719,110746.548042
4000.0,1845,110758.245733
4000.0,2329,110773.227985
4000.0,4234,110800.715506
5600.0,3799,110825.412091
2400.0,2017,110838.218511
2400.0,3459,110860.850642
7200.0,2425,110876.582475
4000.0,1842,110888.398186
4000.0,2795,110906.442055
4000.0,1913,110918.543626
4000.0,2702,110935.809673
4000.0,1891,110948.199011
4000.0,2276,110963.321904
3200.0,5042,110996.298513
4000.0,2457,111012.072672
4000.0,2543,111028.392407
4000.0,3304,111050.201045
1600.0,1676,111060.934715
3200.0,4468,111090.070008
4000.0,4783,111121.230323
4000.0,2804,111139.53324
5600.0,3299,111160.750314
1600.0,1315,111168.994832
4000.0,2239,111183.195775
1600.0,1864,111195.092299
4000.0,3710,111219.035094
4000.0,3235,111239.821133
4000.0,2272,111254.326556
4000.0,2017,111267.092208
4000.0,2331,111281.987409
5600.0,3069,111301.773747
4000.0,4187,111328.890425
4000.0,3028,111348.407785
4000.0,3453,111370.639636
4000.0,4130,111398.061545
4000.0,2436,111413.861955
4000.0,4214,111441.198425
3200.0,4878,111472.886607
4000.0,2539,111489.236996
4000.0,4084,111515.664049
4000.0,2721,111533.223568
4000.0,3620,111556.645588
4000.0,2319,111571.680034
4000.0,2739,111589.233415
4000.0,3843,111614.003317
5600.0,3576,111637.068794
4000.0,2171,111650.87327
4000.0,2505,111666.967849
4000.0,2720,111684.344354
3200.0,6193,111724.679991
4000.0,5673,111761.562056
4000.0,5272,111795.762734
4800.0,3711,111819.881021
4000.0,2367,111835.007484
4000.0,6359,111876.497535
4000.0,2064,111889.569654
4000.0,2828,111907.814107
4000.0,2952,111926.761812
4800.0,5068,111959.867632
4000.0,4055,111986.294026
4000.0,3749,112010.524194
4000.0,2719,112028.304397
4000.0,2354,112043.440581
4000.0,5236,112077.571996
3200.0,5755,112114.870212
4000.0,3224,112135.618824
4000.0,3399,112157.618684
4800.0,5175,112191.341847
4000.0,2149,112205.16667
4000.0,3633,112228.703331
4000.0,3218,112249.564194
4000.0,4218,112276.95009
4000.0,4596,112306.700036
2400.0,5289,112341.266188
3200.0,3356,112362.810154
4000.0,3081,112382.801113
4000.0,2786,112400.624706
4000.0,3430,112422.654684
3200.0,4263,112450.339072
4000.0,5856,112488.702826
4000.0,2664,112505.803663
4000.0,3528,112528.644749
4000.0,2906,112547.438778
2400.0,3076,112567.136182
4000.0,2582,112583.717733
4000.0,2052,112596.946078
4000.0,3674,112620.652271
4000.0,1975,112633.214288
4000.0,3215,112653.948687
4000.0,2006,112666.702283
4000.0,2383,112682.014831
4000.0,3270,112703.173609
4000.0,4961,112735.567824
4000.0,1984,112748.191384
3200.0,3944,112773.906836
4000.0,1470,112783.277972
4000.0,2372,112798.37048
4000.0,2800,112816.521985
2400.0,4213,112843.904062
